listing_id,brand,brand_tier,model,reference,year,watch_age_years,age_category,condition,price_aed,price_usd_approx,price_band,seller_type,is_dealer,location,scraped_date,source
C24-UAE-1418,Vacheron Constantin,Grand Complication,Patrimony,REF-27499,2009,17,Vintage Adjacent (11-20y),Fair,15200.0,4134.0,Mid (10K-30K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1419,Omega,Premium,Planet Ocean,REF-48230,2013,13,Vintage Adjacent (11-20y),Unworn,5100.0,1387.0,Entry (<10K),Private Seller,0,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1420,Tudor,Accessible Luxury,Pelagos,REF-51688,2024,2,Nearly New (0-2y),Good,11100.0,3019.0,Mid (10K-30K),Private Seller,0,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1421,Richard Mille,Ultra Luxury,RM 055,REF-24283,1997,29,Vintage (20y+),Fair,218300.0,59378.0,Ultra Luxury (200K+),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1422,Omega,Premium,Seamaster 300M,REF-37215,2009,17,Vintage Adjacent (11-20y),Very Good,9500.0,2584.0,Entry (<10K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1423,Richard Mille,Ultra Luxury,RM 010,REF-49874,2003,23,Vintage (20y+),Good,283400.0,77085.0,Ultra Luxury (200K+),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1424,Audemars Piguet,Ultra Luxury,Royal Oak Offshore,REF-77300,1999,27,Vintage (20y+),Unworn,145900.0,39685.0,Luxury (75K-200K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1425,Cartier,Luxury,Tank,REF-69270,2003,23,Vintage (20y+),Good,16200.0,4406.0,Mid (10K-30K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1426,Omega,Premium,De Ville,REF-39135,1998,28,Vintage (20y+),Good,2400.0,653.0,Entry (<10K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1427,Audemars Piguet,Ultra Luxury,Royal Oak Offshore,REF-86823,2006,20,Vintage Adjacent (11-20y),Good,53300.0,14498.0,Premium (30K-75K),Private Seller,0,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1428,Seiko,Accessible,Prospex,REF-26880,1995,31,Vintage (20y+),Fair,1600.0,435.0,Entry (<10K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1429,Seiko,Accessible,Presage,REF-85220,1998,28,Vintage (20y+),Unworn,1100.0,299.0,Entry (<10K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1430,Tudor,Accessible Luxury,Heritage Chrono,REF-56392,2007,19,Vintage Adjacent (11-20y),Very Good,5000.0,1360.0,Entry (<10K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1431,Seiko,Accessible,Prospex,REF-91156,2003,23,Vintage (20y+),Like New,500.0,136.0,Entry (<10K),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1432,Cartier,Luxury,Tank,REF-46670,2010,16,Vintage Adjacent (11-20y),Very Good,4500.0,1224.0,Entry (<10K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1433,Patek Philippe,Ultra Luxury,Complications 5396,REF-81258,2001,25,Vintage (20y+),Very Good,127300.0,34626.0,Luxury (75K-200K),Private Seller,0,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1434,IWC,Luxury,Aquatimer,REF-84141,2006,20,Vintage Adjacent (11-20y),Very Good,12500.0,3400.0,Mid (10K-30K),Private Seller,0,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1435,IWC,Luxury,Pilot Mark XVIII,REF-46822,2000,26,Vintage (20y+),Unworn,7000.0,1904.0,Entry (<10K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1436,Jaeger-LeCoultre,Grand Complication,Master Ultra Thin,REF-30922,2011,15,Vintage Adjacent (11-20y),Very Good,13300.0,3618.0,Mid (10K-30K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1437,Audemars Piguet,Ultra Luxury,Royal Oak Concept,REF-17328,2002,24,Vintage (20y+),Like New,279300.0,75970.0,Ultra Luxury (200K+),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1438,Panerai,Luxury,Radiomir,REF-41005,2006,20,Vintage Adjacent (11-20y),Fair,5100.0,1387.0,Entry (<10K),Private Seller,0,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1439,Jaeger-LeCoultre,Grand Complication,Polaris,REF-56095,2017,9,Modern (6-10y),Very Good,34200.0,9302.0,Premium (30K-75K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1440,Panerai,Luxury,Luminor Marina,REF-50508,2021,5,Recent (3-5y),Fair,14300.0,3890.0,Mid (10K-30K),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1441,Breitling,Premium,Navitimer,REF-72650,1997,29,Vintage (20y+),Unworn,4500.0,1224.0,Entry (<10K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1442,Hublot,Luxury,Spirit of Big Bang,REF-52413,2001,25,Vintage (20y+),Good,15500.0,4216.0,Mid (10K-30K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1443,Rolex,Luxury,GMT-Master II,126710BLRO,2013,13,Vintage Adjacent (11-20y),Good,22000.0,5984.0,Mid (10K-30K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1444,Omega,Premium,Constellation,REF-49552,2017,9,Modern (6-10y),Fair,3400.0,925.0,Entry (<10K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1445,Patek Philippe,Ultra Luxury,Aquanaut 5167,REF-95089,2018,8,Modern (6-10y),Fair,232000.0,63104.0,Ultra Luxury (200K+),Private Seller,0,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1446,Patek Philippe,Ultra Luxury,Calatrava,REF-48602,2002,24,Vintage (20y+),Good,141500.0,38488.0,Luxury (75K-200K),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1447,Patek Philippe,Ultra Luxury,Nautilus 5711,5711/1A-010,2017,9,Modern (6-10y),Fair,238800.0,64954.0,Ultra Luxury (200K+),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1448,Patek Philippe,Ultra Luxury,Calatrava,REF-23645,2024,2,Nearly New (0-2y),Good,208100.0,56603.0,Ultra Luxury (200K+),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1449,Patek Philippe,Ultra Luxury,Calatrava,REF-93386,2018,8,Modern (6-10y),Unworn,177100.0,48171.0,Luxury (75K-200K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1450,Tudor,Accessible Luxury,Heritage Chrono,REF-44761,2016,10,Modern (6-10y),Very Good,6200.0,1686.0,Entry (<10K),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1451,Audemars Piguet,Ultra Luxury,Royal Oak Concept,REF-16310,1997,29,Vintage (20y+),Very Good,202500.0,55080.0,Ultra Luxury (200K+),Private Seller,0,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1452,Breitling,Premium,Chronomat,REF-59638,2008,18,Vintage Adjacent (11-20y),Fair,7100.0,1931.0,Entry (<10K),Private Seller,0,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1453,Tag Heuer,Accessible Luxury,Monaco,REF-39567,1998,28,Vintage (20y+),Good,6100.0,1659.0,Entry (<10K),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1454,Breitling,Premium,Navitimer,REF-23726,2020,6,Modern (6-10y),Good,10400.0,2829.0,Mid (10K-30K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1455,Hublot,Luxury,Big Bang,411.CM.1180.RX,2023,3,Recent (3-5y),Very Good,69900.0,19013.0,Premium (30K-75K),Private Seller,0,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1456,Panerai,Luxury,Submersible,REF-31626,2023,3,Recent (3-5y),Very Good,36900.0,10037.0,Premium (30K-75K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1457,Patek Philippe,Ultra Luxury,Nautilus 5711,5711/1A-010,1998,28,Vintage (20y+),Like New,199200.0,54182.0,Luxury (75K-200K),Private Seller,0,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1458,Cartier,Luxury,Tank,REF-74349,2004,22,Vintage (20y+),Like New,14600.0,3971.0,Mid (10K-30K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1459,Rolex,Luxury,Daytona,REF-88671,1995,31,Vintage (20y+),Very Good,75300.0,20482.0,Luxury (75K-200K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1460,Audemars Piguet,Ultra Luxury,Royal Oak 15400,15400ST.OO.1220ST.01,1995,31,Vintage (20y+),Like New,294300.0,80050.0,Ultra Luxury (200K+),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1461,Richard Mille,Ultra Luxury,RM 010,REF-81319,2010,16,Vintage Adjacent (11-20y),Very Good,96100.0,26139.0,Luxury (75K-200K),Private Seller,0,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1462,Patek Philippe,Ultra Luxury,Calatrava,REF-67637,2023,3,Recent (3-5y),Very Good,66100.0,17979.0,Premium (30K-75K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1463,Richard Mille,Ultra Luxury,RM 055,REF-97486,2021,5,Recent (3-5y),Like New,571300.0,155394.0,Ultra Luxury (200K+),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1464,Omega,Premium,Constellation,REF-82561,2020,6,Modern (6-10y),Very Good,15500.0,4216.0,Mid (10K-30K),Private Seller,0,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1465,Tudor,Accessible Luxury,Pelagos,REF-72236,2021,5,Recent (3-5y),Very Good,10800.0,2938.0,Mid (10K-30K),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1466,Breitling,Premium,Superocean,REF-84870,1997,29,Vintage (20y+),Very Good,4000.0,1088.0,Entry (<10K),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1467,Omega,Premium,De Ville,REF-35260,2000,26,Vintage (20y+),Fair,3600.0,979.0,Entry (<10K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1468,Rolex,Luxury,Oyster Perpetual 41,REF-92211,1997,29,Vintage (20y+),Fair,71800.0,19530.0,Premium (30K-75K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1469,Tudor,Accessible Luxury,Heritage Chrono,REF-21406,2003,23,Vintage (20y+),Like New,8600.0,2339.0,Entry (<10K),Private Seller,0,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1470,Tag Heuer,Accessible Luxury,Monaco,REF-11620,2012,14,Vintage Adjacent (11-20y),Like New,6800.0,1850.0,Entry (<10K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1471,Omega,Premium,De Ville,REF-23133,1999,27,Vintage (20y+),Like New,14000.0,3808.0,Mid (10K-30K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1472,Panerai,Luxury,Luminor Marina,REF-63856,2020,6,Modern (6-10y),Like New,18100.0,4923.0,Mid (10K-30K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1473,IWC,Luxury,Aquatimer,REF-62818,2010,16,Vintage Adjacent (11-20y),Very Good,8900.0,2421.0,Entry (<10K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1474,Panerai,Luxury,Submersible,REF-53449,2016,10,Modern (6-10y),Good,20500.0,5576.0,Mid (10K-30K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1475,Rolex,Luxury,Sky-Dweller,REF-49722,2024,2,Nearly New (0-2y),Like New,52500.0,14280.0,Premium (30K-75K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1476,Richard Mille,Ultra Luxury,RM 010,REF-27614,2022,4,Recent (3-5y),Good,505100.0,137387.0,Ultra Luxury (200K+),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1477,Vacheron Constantin,Grand Complication,Patrimony,REF-94614,2019,7,Modern (6-10y),Good,56000.0,15232.0,Premium (30K-75K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1478,Audemars Piguet,Ultra Luxury,Royal Oak Offshore,REF-77698,2001,25,Vintage (20y+),Fair,102700.0,27934.0,Luxury (75K-200K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1479,Tudor,Accessible Luxury,Black Bay 58,REF-62872,2011,15,Vintage Adjacent (11-20y),Good,5900.0,1605.0,Entry (<10K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1480,Jaeger-LeCoultre,Grand Complication,Polaris,REF-36309,2023,3,Recent (3-5y),Very Good,55700.0,15150.0,Premium (30K-75K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1481,Audemars Piguet,Ultra Luxury,Royal Oak 15400,15400ST.OO.1220ST.01,2009,17,Vintage Adjacent (11-20y),Unworn,104800.0,28506.0,Luxury (75K-200K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1482,Tag Heuer,Accessible Luxury,Monaco,REF-74066,2015,11,Vintage Adjacent (11-20y),Fair,3100.0,843.0,Entry (<10K),Private Seller,0,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1483,Patek Philippe,Ultra Luxury,Complications 5396,REF-43903,2013,13,Vintage Adjacent (11-20y),Very Good,303400.0,82525.0,Ultra Luxury (200K+),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1484,Richard Mille,Ultra Luxury,RM 011,REF-38091,2007,19,Vintage Adjacent (11-20y),Unworn,385800.0,104938.0,Ultra Luxury (200K+),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1485,Cartier,Luxury,Santos,REF-99417,2016,10,Modern (6-10y),Like New,16200.0,4406.0,Mid (10K-30K),Private Seller,0,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1486,Breitling,Premium,Navitimer,REF-89736,2015,11,Vintage Adjacent (11-20y),Like New,8500.0,2312.0,Entry (<10K),Private Seller,0,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1487,Vacheron Constantin,Grand Complication,Traditionnelle,REF-70161,2015,11,Vintage Adjacent (11-20y),Like New,98300.0,26738.0,Luxury (75K-200K),Private Seller,0,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1488,Audemars Piguet,Ultra Luxury,Royal Oak Offshore,REF-23410,2004,22,Vintage (20y+),Good,112000.0,30464.0,Luxury (75K-200K),Private Seller,0,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1489,Tag Heuer,Accessible Luxury,Aquaracer,REF-47051,2021,5,Recent (3-5y),Good,9900.0,2693.0,Entry (<10K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1490,Cartier,Luxury,Santos,REF-46291,2010,16,Vintage Adjacent (11-20y),Unworn,16600.0,4515.0,Mid (10K-30K),Private Seller,0,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1491,Cartier,Luxury,Ballon Bleu,REF-41496,2023,3,Recent (3-5y),Good,17900.0,4869.0,Mid (10K-30K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1492,Jaeger-LeCoultre,Grand Complication,Polaris,REF-95904,2007,19,Vintage Adjacent (11-20y),Good,23200.0,6310.0,Mid (10K-30K),Private Seller,0,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1493,Richard Mille,Ultra Luxury,RM 035,REF-84978,2024,2,Nearly New (0-2y),Very Good,142900.0,38869.0,Luxury (75K-200K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1494,Hublot,Luxury,Spirit of Big Bang,REF-98063,2017,9,Modern (6-10y),Like New,38400.0,10445.0,Premium (30K-75K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1495,Tag Heuer,Accessible Luxury,Monaco,REF-48506,2022,4,Recent (3-5y),Like New,13200.0,3590.0,Mid (10K-30K),Private Seller,0,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1496,Breitling,Premium,Navitimer,REF-33995,2018,8,Modern (6-10y),Like New,22000.0,5984.0,Mid (10K-30K),Private Seller,0,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1497,Cartier,Luxury,Santos,REF-53426,2002,24,Vintage (20y+),Very Good,8500.0,2312.0,Entry (<10K),Private Seller,0,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1498,Richard Mille,Ultra Luxury,RM 035,REF-86490,2009,17,Vintage Adjacent (11-20y),Good,299900.0,81573.0,Ultra Luxury (200K+),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1499,Breitling,Premium,Navitimer,REF-64146,2011,15,Vintage Adjacent (11-20y),Like New,12500.0,3400.0,Mid (10K-30K),Private Seller,0,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1500,Tudor,Accessible Luxury,Black Bay 58,REF-69974,1999,27,Vintage (20y+),Fair,5900.0,1605.0,Entry (<10K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1501,Hublot,Luxury,Spirit of Big Bang,REF-33176,2000,26,Vintage (20y+),Good,38000.0,10336.0,Premium (30K-75K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1502,Cartier,Luxury,Santos,REF-85534,1995,31,Vintage (20y+),Very Good,16100.0,4379.0,Mid (10K-30K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1503,Breitling,Premium,Navitimer,REF-72573,1999,27,Vintage (20y+),Very Good,9200.0,2502.0,Entry (<10K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1504,Rolex,Luxury,Submariner Date,126610LN,2012,14,Vintage Adjacent (11-20y),Like New,19400.0,5277.0,Mid (10K-30K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1505,Rolex,Luxury,Submariner Date,126610LN,2015,11,Vintage Adjacent (11-20y),Good,80600.0,21923.0,Luxury (75K-200K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1506,Omega,Premium,De Ville,REF-49085,2011,15,Vintage Adjacent (11-20y),Very Good,13200.0,3590.0,Mid (10K-30K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1507,Breitling,Premium,Chronomat,REF-27536,2011,15,Vintage Adjacent (11-20y),Very Good,16000.0,4352.0,Mid (10K-30K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1508,Seiko,Accessible,Presage,REF-62873,2006,20,Vintage Adjacent (11-20y),Good,2100.0,571.0,Entry (<10K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1509,Audemars Piguet,Ultra Luxury,Royal Oak 15400,15400ST.OO.1220ST.01,2018,8,Modern (6-10y),Fair,33300.0,9058.0,Premium (30K-75K),Dealer,1,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1510,Omega,Premium,Constellation,REF-43526,2017,9,Modern (6-10y),Good,15100.0,4107.0,Mid (10K-30K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1511,Panerai,Luxury,Luminor Marina,REF-25176,2016,10,Modern (6-10y),Like New,7200.0,1958.0,Entry (<10K),Private Seller,0,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1512,Breitling,Premium,Superocean,REF-99881,1998,28,Vintage (20y+),Very Good,5700.0,1550.0,Entry (<10K),Dealer,1,Dubai,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1513,Richard Mille,Ultra Luxury,RM 010,REF-27978,2016,10,Modern (6-10y),Like New,370300.0,100722.0,Ultra Luxury (200K+),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1514,Tudor,Accessible Luxury,Black Bay 58,REF-23928,2011,15,Vintage Adjacent (11-20y),Good,2500.0,680.0,Entry (<10K),Dealer,1,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1515,Audemars Piguet,Ultra Luxury,Royal Oak Concept,REF-56913,2001,25,Vintage (20y+),Good,220000.0,59840.0,Ultra Luxury (200K+),Private Seller,0,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1516,Richard Mille,Ultra Luxury,RM 055,REF-73001,1996,30,Vintage (20y+),Very Good,293100.0,79723.0,Ultra Luxury (200K+),Private Seller,0,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1517,Audemars Piguet,Ultra Luxury,Royal Oak 15400,15400ST.OO.1220ST.01,1995,31,Vintage (20y+),Good,194100.0,52795.0,Luxury (75K-200K),Private Seller,0,Ajman,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1518,Patek Philippe,Ultra Luxury,Nautilus 5711,5711/1A-010,2019,7,Modern (6-10y),Very Good,83100.0,22603.0,Luxury (75K-200K),Private Seller,0,Abu Dhabi,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
C24-UAE-1519,Breitling,Premium,Superocean,REF-15170,2003,23,Vintage (20y+),Very Good,6000.0,1632.0,Entry (<10K),Dealer,1,Sharjah,2025-06-18,"Chrono24 UAE (simulated — site uses JS rendering, data schema mirrors live listings)"
